author,comment,like_count,published_at
@ZunitaAgustina,"Di tempatku jateng blm ada makan gratis,di jatim jg masih banyak yg blm dapet, ini gimana sih, apa yg dapet cuma yg di kota2, apa karena tempatku di desa jd gk kebagian",0,2025-01-24T01:03:54Z
@suaralukman,"Dari banyak komentar dan konten, tidak banyak yang merespon untuk mau melakukan pemberian makan bagi lingkungannya secara mandiri, tanpa bantuan pemerintah ataupun pihak lain. Lebih baik kalau kita rasa itu kurang, kita buat contoh makan bergizi gratis versi kita. Dari situlah kita bisa belajar sebelum komentar dan membuat konten yang mengkoreksi pihak lain.",0,2025-01-24T01:03:27Z
@deogratiasmade245,"Kapan lalu ada rekan ikut meeting buat vendor makan bergizi gratis, budget dari pemerintah 25k per-porsi, and you know what.... budget yg diterima vendor jadi 12,5k per-porsi. Vendor susah untung, siswa pun dapat makanan ala kadarnya. Sebagai orang yg berwirausaha dalam bidang F&B, sebenarnya budget 25k itu sudah bagus baik untuk vendor & siswa, tapi budget akhir yg diterima jadi 12,5k itu yg gak masuk akal, dengan dalih setelah dipotong ini dan itu. Jadi lebih baik kami tidak mengambil kesempatan untuk jadi vendor.",0,2025-01-24T01:03:19Z
@ilmanarif8952,"semua program itu baik, jika tidak dikorupsi😢",1,2025-01-24T01:03:04Z
@teguhkarya5185,"Pas disidak Gibran kesekolahan vendor pada ngasi menu yg terbaik 
Pas Gibran cabut dari sekolah
Makanan langsung berubah wkwkwk",0,2025-01-24T01:02:28Z
@ilhamdi1581,"ngomongnya ke sana ke sini, tetap aja ngak berani ngelurusin om ded. mungkin ada, tapi dipotong ya. Tinggal bilang doank, ""om, ente salah komentari bocil kayak gitu. Lu komentar kek gitu sama aja kayak bocil om"". 
Gw pengen denger itu cok . . .
kata nya logika mistika, mana logika nya apa fokus di mistika nya aja?",0,2025-01-24T01:02:15Z
@bensharenli1212,"Setuju kalau program MBG ini sangat membebankan keuangan negara, akan lebih baik implementasi bertahap mulai dari daerah terluar yang paling terdampak dengan gizi buruk.

Tapi untuk model implementasinya menurut pendapat gw, selama belum ada fasilitas dapur yang proper di sekolah tujuan program, model dapur umum yang dapat melayani beberapa sekolah sekaligus masih yang paling feasible.
Karena di atas kertas lebih mudah diawasi karena jumlah titik pengawasannya lebih sedikit.
Tinggal praktek pengawasannya aja yg kayak gimana.",0,2025-01-24T01:02:06Z
@agussupramono8554,"Kritik dan saran masih harus dibuka seluas-luasnya untuk program yg baik ini. Tapi marah-marah atas ungkapan polos anak-anak yg sama sekali tak ada tendensi politis apalagi sengaja menjatuhkan pihak tertentu, dengan analogi yg tidak apple to apple menurut saya itu stupid",0,2025-01-24T01:01:28Z
@AhmedAhmed-wx5ht,"Terlalu formalitas, engga tajem masih ada ketakut2an dqn keragu2an huahahaha.",0,2025-01-24T01:00:59Z
@funlife4323,makan siang gratis bepotensi menjadi korupsi kecil berjamaah,0,2025-01-24T01:00:30Z
@anggunfauzi5235,"Di sekolah anak saya daerah cilacap blm ada tuh MBG. Tp ga usah jg gpp lah yg pnting diganti pendidikan gratis, sembako murah, lapangan kerja bnyk..biar daya beli masyarakat meningkat,  drpda program rawan bocor bgini",0,2025-01-24T01:00:21Z
@ArdiyaUsman,"Namanya program baru pasti ada trial and error dan gx ada salahnya juga ada anak yang bilang gx enak ada yang enak, semoga saja kedepannya bisa lebih baik, dan kalaupun memang dananya kurang/tidak mencukupi, lebih baik distop saja dan dialihkan ke hal lain yang lebih hemat dan lebih urgen,",0,2025-01-24T01:00:03Z
@achmadtontowi5504,"Konten edukasi yg bagus seduai dg maksud saya juga program dilaksaken dg uji coba dan di lihat faerah mana yg diutamakan dahulu bertahap, dan audit bagian katering layak tidaknya",0,2025-01-24T00:59:08Z
@Gajali.New.97,"Cerdas loe Bang, tetap semangat 👍",0,2025-01-24T00:58:52Z
@PJ-fv6nj,Masa iya si Bang hal yang lu sampaikan ini ga pernah dibahas sebelumnya sama pemerintah waktu proses perencanaan program makan siang gratis.,0,2025-01-24T00:58:07Z
@brahamwijaya1039,"Kalo mau enak itu makan di restoran bintang 5. Kita selaraskan dulu makan bergizi atau makan enak-enak. Menurutku kalo mau aman, enak dan murah. Ya masak sendiri... guru2 diajarin masak, mengayomi orang tua murid. Jangan pakai vendor... rawan dikorupsi bahan2nya. Wong sayur di pasar seribu per iket. Telur cuman 1.500 rupiah satu butir... Masak sendiri ya murah cuy.",0,2025-01-24T00:57:59Z
@aditpradenta,Berarti om ded ga pakek sedikit pun isi kepalanya?,0,2025-01-24T00:57:50Z
@waysulqorni,setuju,0,2025-01-24T00:57:35Z
@Wahyu-D-Yudi,"Makanan geratis seharusnya ngak bisa di ""gebyah uyah""
Pengurus negara seharusnya punya data spot daerah mana yg lebih membutuhkan. 
Jadikanlah program makan gratis ini hanya untuk sementara, tapi yg paling penting adalah membangun basis ekonominya agar mereka2 mampu memenuhi kebutuhan gizinya. Jenis2 makanan yg dijadikan sebagai sumber gizi bisa di ambil dari makanan2 lokal. Ahli gizi di Indonesia kan sudah banyak.",0,2025-01-24T00:57:28Z
@ademdingin,Coba silakan cek banyak daerah di jawa pun masih belum dapet 😂,0,2025-01-24T00:57:03Z
@TheoCavinYudianto-zi9xg,"klo gw sih simpelny:
kalau tujuannya memang baik dan tidak ada mental korupsi, semua inisiatif itu baik

mau sekeren apapun inisiatifnya kalau dari atas smpai bawah mental nya korup ya gimana ya...",0,2025-01-24T00:55:13Z
@meylandoo,"program beda dengan sedekah yaa , sedekah yang kita kasi sesuai yang kita mau yaa yang nerima bersukur atau gak urusan yang nerima , klo program lo rencanain , lo itung itung , pasti harus yang terbaik doang , klo di kritik yaa perbaiki",0,2025-01-24T00:55:00Z
@arikmarita8515,"Bantuan uang diberikan sama ibuny siswa saja bang,masak buat judol😅",0,2025-01-24T00:53:49Z
@adityapramana820,gvj,0,2025-01-24T00:53:35Z
@shookyscreams4347,Smi aja dia lawan apalagi cuma si botak 😂,0,2025-01-24T00:52:58Z
@mala8754,"1 hal yang saya penasaran dengan perbandingan, makanan nasi kotak dilokasi syuting yang dimaksud omded  dengan makanan gizi gratis , apa bisa dibandingkan??",0,2025-01-24T00:52:44Z
@achmadtontowi5504,Program yg kurang teliti dan cermat dalam pelaksanaan nya karena melibatkan uang negara tidak dilihat berapa besar dana APBN kita dan program MBG  itu bagus tapi kompleksitas nya kurang dipikirkan karena jsnji kampanye kini wsjib dilsksakan sehingga merepotkan semua elemen menkeu yg pusing,0,2025-01-24T00:52:38Z
@xxovereyexx5019,"Yg gw ga setuju itu sama deddy corbuzier itu perkataanya sih agak emosianal & kasar ke anak2 kecil. mungkin lain kali ga perlu emosional begitu.
maksudnya supaya anak jgn terlalu dimanjain",1,2025-01-24T00:52:01Z
@dinarta2888,"anak"" yang bilang gak enak itu bukan gak bersyukur, tapi mereka sudah terbiasa makan makanan yang lebih enak, itu artinya si anak yang protes itu keluarganya berkecukupan, itu artinya programnya gak tepat sasaran, harusnya yang dapet program makan bergizi ini sekolah"" di daerah pelosok, bukan di perkotaan",0,2025-01-24T00:51:51Z
@adipalguna6602,Korupsi memang momok paling menakutkan untuk program2 seperti ini,0,2025-01-24T00:50:27Z
@HyperionGaming,"Gw mau kasi masukan terkait “anak muda jgn takut ngasi pendapat”, ini harus dibalance dgn harus tau etika juga.
Gw pernah ngasi headset (sebagai hadiah) ke Gen Z, dia bilang “Ah punya gw lebih mahal”, lalu dibalikin ama dia.
Mau ngingetin aja, pendapat ada batasnya, dan batas itu adalah etika. Buat yg diajarin etika, pasti tahu bahwa jika diberi hadiah/kado, normanya adalah diterima dgn baik dan bilang terima kasih. Seberapa pun sederhananya barang itu.
Dalam hal makan bergizi, kalau ternyata makanannya beracun/basi, anda HARUS berpendapat, krn itu utk memperbaiki kinerja pemerintah.
Tp klo dalam hal enak dan tidak enak, anda mending diem deh anak2 muda. Anda ga tau,betapa bersyukurnya anak2 yg tidak berkecukupan dan bisa dapat makanan gratis. 
Klo memang anda sudah biasa makan mewah, saya sarankan bawa sendiri bekal anda. Oh malah lebih bagus lg, anda bawa bekal makanan anda yg mewah dalam porsi besar utk dibagi2 ke teman2 yg lain, karena itu etika yg sehari2 saya ajarkan ke anak saya. Ya, berbagi! Bukan nyinyir!",3,2025-01-24T00:49:59Z
@itsrosyid,Warnanya ijo bang🙃,0,2025-01-24T00:49:52Z
@alaksmitarukmi4081,Sedang menunggu Mas Ferry membahas ini dan awesome-nya yang saya pikirkan sudah dijabarkan oleh Mas Ferry. Terima kasih sudah bikin saya nggak ngedumel sendiri :D,0,2025-01-24T00:49:51Z
@nurrois9481,"Sepakat, ini baik tapi belum siap. Kebutuhan siswa juga tidak hanya makan, tapi lebih kompleks dari sekedar perut.",0,2025-01-24T00:49:42Z
@ridholaksita1772,"Mereka yang dikasih makan itu gak pernah ngemis minta makan. 
Botak jaing. 
Kalo lu mau kasih, kasih yang terbaik dari yang lu punya bukan malah ngempanin kaya sampah. 
Botak jaing
Mereka ini sekolah dengan segala kekuatan kemampuan orangtuanya. 
Bukan sekolah karena kena pasal jadi mau diempanin apa aja mesti lu telen. 
Botak jaing. 
Anjing gue aja gue kasi makan yang gue makan supaya gak picky eater. 95% anjing gue suka. Yang dia gak suka gak gue cekokin sampe dia muntah terus gue tendangin juga. 
Botak odong odong. 
Ppn naik karena buat kasih makan aja udah gak bener, bangsat. 
Botak bangsat
Kasih aja makan yang bener kalo memang niat. Jual tuh mobil lu jam lu kasih mereka yang lebih pantes. 
Botak odong odong. 
Gue disini 10rb isi menu bisa macam macam, babi, ikan, ayam, tempe, tahu, sayur, buah. 
Kalo di jawa gak bisa kaya gitu artinya tolol. 
Suruh ibu kantin yang masak buat anak anak itu supaya gak banyak dikentit
Botak kunyit",0,2025-01-24T00:48:39Z
@didikbgzt9090,Gak boleh lohpake duit pribadi untuk dipakai kegiatan negara,0,2025-01-24T00:46:31Z
@boywithcrackers3871,Faktanya sebagai juru masak banyak kenalan ditawarin kerja masak buat makan gratis tapi per pax cuma dikasih budget 11 rb untuk ribuan orang. Gimana gak pusing tuh.,0,2025-01-24T00:45:37Z
@asepkristianto2275,"2:30, DENGERIN TUH BOTAK DEDY BUZZER",1,2025-01-24T00:43:37Z
@ranggawulung08,"Ya, kita harus mendorong anak² kita untuk berani bersuara. Tapi bersuara yang substansif. Ransum makan itu parameternya ada di nilai gizinya, bukan di rasanya.",0,2025-01-24T00:42:19Z
@MelkyAlfred,"Baru kepikiran ide Ahok kok ga di bahas, eh ternyata disinggung juga👍",0,2025-01-24T00:42:17Z
@Rrrrf8u,"Sebuah program butuh evaluasi kelayakan dijalankan, evaluasi proses saat dijalankan dan evaluasi hasil program yang telah dijalankan...mau tidak mau sekarang sudah mulai dijalankan jadi yang perlu sekarang adalah evaluasi proses dan evaluasi apakah berhasil... disitulah bisa didiskusikan perlukah diteruskan atau tidak, intinya beri waktu buat lihat hasilnya, apakah siswa makin pintar atau makin bego, kalau siswa makin pintar berarti sukses tapi kalau makin gak tahu tata krama, gak makin pintar, ya udah bukan itu solusinya.
Di luar negeri itu makan gratis itu dibuat dengan sistem kantin, jadi selain makan, siswa bisa belajar antri, belajar tata krama atau manner saat makan, berhadapan dengan penyaji makanan...bahkan belajar membereskan alat makannya, jadi ada hal yang bisa dicapai selain gizi ke tubuh",0,2025-01-24T00:40:49Z
@judgementmlbb,Video ini menampar gue banget. Thanks bang!,0,2025-01-24T00:40:45Z
@syahdianputratampubolon3964,Yang dibutuh kan indonesia sekarang adalah naturalisasi presiden Kongo,0,2025-01-24T00:39:41Z
@pikpeter2400,"Ada dua masalah. Pertama kata gratis, kedua kata bergizi 😂😂",0,2025-01-24T00:39:10Z
@whitewall651,Dari awal saya ga setuju sama proyek begini2an karna 100% bakal di korup,0,2025-01-24T00:37:59Z
@masriahmasriah5893,"saya berharap MBG ini bisa di alihkan dana APBD ke pendidikan seperti beasiswa dll ,lebih baik makan siang gratis di gantikan dengan subsidi kantin,dimana bahan olah pangan untuk kantin di seluruh sekolah disubsidi pemerintah , jadi ada win win solution ,untuk pedagang kantin tidak merasa rugi karna bahan pangan didapat dengan harg murah dan dapat gizi untuk siswa/i",0,2025-01-24T00:37:34Z
@dwisetianingsih7637,"Ak lebih dukung klo pelaksanaan nya diserahkan ke kantin skolah masing-masing... Bisa jadi solusi terbaik buat smua pihak, pemerintah mikirin nasib kantin ga sih klo program ini dijalankan? Mereka byar kontrak lho di sekolah... Tpi klo ad program ini daya beli siswa turun Krn udah dpt MBG",0,2025-01-24T00:37:20Z
@auliarahman6936,"Harusnya ini dinamakan ""MSG UAM""
Makan Siang Gratis Untuk Anak Miskin.",1,2025-01-24T00:36:07Z
@noily8974,6:41,1,2025-01-24T00:35:22Z
@ebikumis4516,"Gw percaya Bang Ferry punya akal sehat. Makanya gw minta untuk negur Dedy, good Bang Ferry. Angkat topi...",0,2025-01-24T00:35:16Z
@asriachi1151,"Kebijakan bodoh, banyak yang dirugikan terutama ibu/bapak yang usaha di kantin sekolah. Mending UKT murah daripata makan siang gratis ga jelas. Kebijakan goblok!",0,2025-01-24T00:34:54Z
@HeriKholik-y1i,"Ahhhhh intinya para pejabat di NKRI ini hanya memikirkan keluarga dan mengumpulkan harta tanpa memikirkan siapa yang tinggal
Kalian para pejabat sampah semua , bener bener benci saya sama aparatur negara di NKRI ini kalian seolah-olah sebagai raja di NKRI
Dasar sampaahhhhhh
Pikirin tambang pasir yang mencemari  sungai di desa Saya Desa Korleko, Kecamatan Labuhan Haji Kabupaten lombok Timur.NTB
Sudah 11 tahun 5 desa tidak bisa menanam padi.
Kami udah demo berjilid-berjilid  baik di kantor bupati dan gubenur tapi tidak ada respon dari sampahhhhh di ruangan itu",0,2025-01-24T00:34:52Z
@Spriggan-ub6hr,"bang pendapat pak ahok buat ngasih duit langsung kan udah keliatan di program KJP. khawatir lu mungkin bisa disalah gunakan sama ortunya, tapi mending lah kocak daripada dikorupsi oknum pemerintah di program MBG. seenggaknya masih banyak ortu waras yang gunain sesuai buat belanja makan. kalaupun disalah gunakan ortu ya kan itu ga berdampak ke ortu lain. beda banget sama korupsi di MBG bisa dampak ke semua ortu.",0,2025-01-24T00:34:31Z
@_yaki18,salfok sekilas kelihatan logo national geographic,1,2025-01-24T00:34:27Z
@budiyunata2815,"Program Makan Bergizi Gratis(MBG)  kan dari Pajak toh 😀 nah  sebagai yg wni yg bayar pajak Tanah, rumah, sawah,kendaraan pribadi tahunan,dll nah program MBG dari pajak itu dikembalikan lagi ke masyarakat lewat anak anak kita juga, yaa setidaknya kita yg sudah bayar pajak itu, anak anak kita yg merasakan nya lewat MBG,  seperti itu sih 😀",0,2025-01-24T00:34:26Z
@hani9622,bang.. anak aku br 1 yg dpt mgb..tp itu ngaruh bgt ke uang blanja..krn biasanya anak aku bekal..mgb menuny tiap hari bagus..malah lbh bagus nilai giziny dr bekalku..yg g doyan itu tmn2 anakku yg biasany g mau bekal mauny jajan micin😂😂..mrk g doyan sayurlah.. udah beda lidah,0,2025-01-24T00:33:37Z
@grnppj5641,"Negara kt klo fase manusia hrsnya baru tahap kerja keras biar pnya pnghasilan banyak, tp kt pilih utk foya2 kredit mobil & makan di restoran",0,2025-01-24T00:32:38Z
@rahmanufajar,"Pendapat netral tapi penuh makna. 👍👍👍
Seharusnya memang sudah tidak saling kubu-kubu an.
.pemilu sudah usai yg di lantik juga sudah menjabat dan menjalankan tugas serta program kerjanya
.
Misal pun yg terpilih paslon dengan proker ""internet gratis"" pasti juga akan ada pro dan kontra dalam penyelenggaraannya..",0,2025-01-24T00:32:12Z
@hardirahmat882,"Saya aslinya setuju tuh yang program makan bergizi gratis itu memberdayakan kantin atau umkm sekitar dan seingat saya pun waktu debat cawapres Pak Gibran yang bilang akan memberdayakan kantin atau umkm. Cuman masalahnya itu ada dikata ""bergizi"". Ya ok lah kalo tema makan siang gratis yang penting asal makan asal kenyang, tapi kalo pemerintah punya pandangan sendiri terkait gizi itu yang agak bias dan sayangnya tidak dijadikan edukasi.

Bayangan saya kalo makan bergizi gratis pasti uangnya dipegang dan dikelola sekolah. Kerugiannya bisa jadi ladang korupsi (nggak perlu munafik lah terkadang korupsi nggak selalu terjadi di pemerintahan tapi dibawahnya juga kadang melakukan itu). Keuntungannya bisa jadi tracker koruptor yang kalo ketahuan bisa pecat pegawainya atau cabut izinnya",0,2025-01-24T00:31:52Z
@bermacamgemer6912,Bang apa perlu revolusi di negri wakanda,0,2025-01-24T00:31:29Z
@anabulcantik,nyimak,0,2025-01-24T00:30:58Z
@Helmi6698,"Makasih bang,nonton nya sambil sarapan pagi😊",0,2025-01-24T00:30:18Z
@LuFFy-dp3sn,"jadi netral itu bagus mengkritik kubu a, b, c.. salah ya salah,benar ya benar!
jangan terlalu membenci gua jiji..jangan terlalu berlebihan akan sesuatu hal 👉🤡
mau itu wowo, wiwi,nisnis, jarjar gua masa bodo selama mereka baik gua suport 🙏",1,2025-01-24T00:30:08Z
@AR7_AR7,"saya suka dari ferry irwandi kontra sama bosnya sendiri,keren semangat mengedukasi masyarakat",1,2025-01-24T00:27:28Z
@muhammadhamdanfatah2084,"6:45 adalah jawaban segalanya, logika orang indonesia itu kalau nggak A ya B harusnya pro/ kontra tapi disertai kesadaran akan kelemahan program ini.
Gw pribadi melihat 
Gak semua tender program makan gratis ini memperhatikan quality control makanan gak enak bisa aja timbul karena gak diolah dengan baik bukan malah memaksa anak anak memakan hal itu.
Penyakit pemerintah indonesia itu kalau nerapin kebijakan top down  gak pernah tuntas. Kalau lu mau top down ya semua aspek dari biaya, nutritionist, kondisi anak (alergi,pick eater, lactose intoleran) semuanya harus dipikirin gak seburu buru inilah. 
Bijaknya kebijakan ini gak diterapkan sekarang karena ya kelihatan baru beberapa stackholder yang siap. 
Yang jadi pertanyaan  apakah DC seorang Uchina Itachi ? Diminta hokage untuk jadi penjahat ? Wkwk tapi bagusnya jadi rame sih plus minus makan gratis ini",0,2025-01-24T00:27:04Z
@ariev7xx,"Masa iya gada data mana daerah yg stunting nya tinggi, data harusnya pemerintah ada , karena fungsi pemerintah ya kan mengatur dan menyeimbangkan potensi dan kekurangan tiap daerah",0,2025-01-24T00:27:04Z
@jeger.15,"Bang bahas pagar laut, gue nungguin vidio itu bang😂",0,2025-01-24T00:26:24Z
@MonkyMonkstar,"9:20 nah sebenernya saya setuju begini si mulai dari daerah yang tertinggal dulu misalnya di sekolah' plosok seperti di papua, kalimantan dll yang di mana disana menurut saya lebih membutuhkan",3,2025-01-24T00:26:14Z
@muhammadreza9958,Semoga saran bang ferry d dengar pemerintah.,0,2025-01-24T00:26:04Z
@Ugyaja,"Karena kebanyakan orang libuh suka dengar kata """" GRATIS""""",0,2025-01-24T00:25:25Z
@HusenMubarok-u6l,Bang bahas pagar laut tuh kasihan para pelaut 🙏🙏🙏🙏🙏,0,2025-01-24T00:25:13Z
@PujiTV98,Aku dari lampung Barat masih menunggu makan siang gratis untuk muridku.,0,2025-01-24T00:25:05Z
@sublow916,mulai lagi si paling analisis wkwkwk,1,2025-01-24T00:25:03Z
@williamkurniawan9952,Bahas core tax bang yg bikin pusing pelaku usaha dalam administrasi padahal sistem nya sering down dan kurang siap 😢,0,2025-01-24T00:24:30Z
